video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,subscriberCount,duration,definition,caption,publishDayName,durationSecs,tagCount,durationS,publishedYear,publishedMonth,durationSeconds
60Cwf46Si_I,Twirl With BTS ♡♡,Jk to kookie🤭🤭🤭#bts#shorts#jk,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Taekook', 'Vkook', 'Kookmin', 'Jikook', 'Jinkook', 'Vmin', 'Bts Members Then And Now', 'Then and now', 'Then vs now', 'Now bts Members', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', '2020 BTS Members']",2022-05-10 05:44:59+00:00,3447,401,,5,,PT10S,hd,FALSE,Tuesday,0 days 00:00:10,46,10,2022,May,10
foLzDMAKWHI,Twirl With BTS ♡♡,V's amazing trick 😂🤣🤣🤣#bts#shorts#v,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-10 04:04:18+00:00,45,4,,0,,PT7S,hd,FALSE,Tuesday,0 days 00:00:07,32,7,2022,May,7
f7HfXoRVJmg,Twirl With BTS ♡♡,Jin is so done with the makne 🤣🤣🤣🤣#bts#shorts#jimin#vmin#v#jin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-09 14:16:46+00:00,2053,227,,2,,PT22S,hd,FALSE,Monday,0 days 00:00:22,32,22,2022,May,22
1xZlEszNi74,Twirl With BTS ♡♡,Jk baby boxing with hobi's 🍑🤣🤣🤣#bts#shorts#jk#jhope,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-05-09 11:57:30+00:00,2329,239,,1,,PT9S,hd,FALSE,Monday,0 days 00:00:09,43,9,2022,May,9
KJhdK1Ye6w8,Twirl With BTS ♡♡,Hobi's smile and Jk's baby thing🥺🥺😍😍#BTS#shorts#jhope#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-05-09 08:54:51+00:00,3509,384,,3,,PT9S,hd,FALSE,Monday,0 days 00:00:09,43,9,2022,May,9
zUpX40Wc8WY,Twirl With BTS ♡♡,Suga's smile to watch jk 🤭🤭🤭#shorts#bts#suga#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Taekook', 'Vkook', 'Kookmin', 'Jikook', 'Jinkook', 'Vmin', 'Bts Members Then And Now', 'Then and now', 'Then vs now', 'Now bts Members', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2020 BTS Members', 'Mic drop bts', 'Hip thrust bts', 'Hip thrust']",2022-05-09 05:39:14+00:00,2839,269,,7,,PT13S,hd,FALSE,Monday,0 days 00:00:13,47,13,2022,May,13
thxun30Trrg,Twirl With BTS ♡♡,They find hobi's fire costume 😲😲😲😲#bts#shorts#jhope,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and jin', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Funny video', 'Funny video jk and jin', 'Adorable jk and jin', 'jin rm', 'bts funny shorts', 'bts Song', 'Jhope and jk', 'Jk', 'Jk and hobi', 'Hobi treats jk', 'Jhope and v', 'V and hobi', 'happy birthday jhope', 'happy birthday hobi hyung', 'happy birthday', 'jhope and the bug', 'jhope fear']",2022-05-09 03:41:41+00:00,4026,311,,0,,PT11S,hd,FALSE,Monday,0 days 00:00:11,35,11,2022,May,11
6gPQ_iPJ9jw,Twirl With BTS ♡♡,Jk proudly say That he's belong to BTS😊😊😊#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['#shorts', 'And', 'Videos', 'Jungkook', 'Jk', 'Bts', 'Adorable jungkook', 'Cute jungkook', 'Cute jk', 'Adorable jk', 'Taekook', 'Hot jk', 'Hot jungkook', 'Watsaap status jk', 'Jk hot and adorable', 'Jungkook hot videos', 'Sexy jungkook', 'bts dance', 'bts song', 'Jungkook in ptd soul cocert', 'Jungkookahh body rolls', 'Jungkook body rolls', 'Ptd las vegas cocert', 'Cocert bts', 'Las Vegas', 'Jungkook focus', 'Bts song jungkook focus', 'jk love for army', 'jk love army', 'bts Hindi song short video', 'bts pied Piper song', 'cute life']",2022-05-08 14:38:33+00:00,2371,198,,0,,PT12S,hd,FALSE,Sunday,0 days 00:00:12,32,12,2022,May,12
ewYf5Dwrvx8,Twirl With BTS ♡♡,Can I have a Jinie Flavour 🤭🤭🤭🤭#BTS#shorts#jin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88 cc","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Funny video jk and jin', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'jin rm', 'bts funny shorts', 'bts Song', 'bts FF', 'bts funny moments', 'mehandi design simp']",2022-05-08 12:02:59+00:00,1061,111,,0,,PT12S,hd,FALSE,Sunday,0 days 00:00:12,31,12,2022,May,12
k9kBbvdgjvw,Twirl With BTS ♡♡,Teatae being cute Doll🤣🤣🤣#bts#shorts#v,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-08 10:02:21+00:00,487,53,,0,,PT10S,hd,FALSE,Sunday,0 days 00:00:10,32,10,2022,May,10
WrWtQbP5soA,Twirl With BTS ♡♡,Jk loves snacks 😋😋😂😂#BTS#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['#shorts', 'And', 'Videos', 'Jungkook', 'Jk', 'Bts', 'Adorable jungkook', 'Cute jungkook', 'Cute jk', 'Adorable jk', 'Taekook', 'Hot jk', 'Hot jungkook', 'Watsaap status jk', 'Jk hot and adorable', 'Jungkook hot videos', 'Sexy jungkook', 'bts dance', 'bts song', 'Jungkook in ptd soul cocert', 'Jungkookahh body rolls', 'Jungkook body rolls', 'Ptd las vegas cocert', 'Cocert bts', 'Las Vegas', 'Jungkook focus', 'Bts song jungkook focus', 'jk love for army', 'jk love army', 'bts Hindi song short video', 'bts pied Piper song', 'cute life']",2022-05-08 06:42:08+00:00,3822,370,,0,,PT16S,hd,FALSE,Sunday,0 days 00:00:16,32,16,2022,May,16
4euHmwNNXmw,Twirl With BTS ♡♡,Poor Jungkookie baby 🤣🤣🤣#bts #shorts#suga #jk,,,2022-05-08 04:05:48+00:00,440,48,,0,,PT14S,hd,FALSE,Sunday,0 days 00:00:14,0,14,2022,May,14
J98zC6Z4pbs,Twirl With BTS ♡♡,I miss this small baby taetae 🥺🥺💜💜#bts#shorts#v,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-07 13:58:52+00:00,51,4,,0,,PT26S,hd,FALSE,Saturday,0 days 00:00:26,32,26,2022,May,26
3tMpPqTpgZ0,Twirl With BTS ♡♡,Jinkook never leave each other 🤣🤣🤣#bts#shorts#jinkook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88 cc","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Funny video jk and jin', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'jin rm', 'bts funny shorts', 'bts Song', 'bts FF', 'bts funny moments', 'mehandi design simp']",2022-05-07 11:27:22+00:00,2059,175,,0,,PT13S,hd,FALSE,Saturday,0 days 00:00:13,31,13,2022,May,13
#NAME?,Twirl With BTS ♡♡,Unbothered yoongi🤣🤣🤣🤣#bts#shorts#suga,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Rm', 'Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Park jimin', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Suga Cute or Hot', 'Suga Cute', 'Suga hot', 'Yoongi', 'Yoongi min', 'Yoongi hot', 'Suga hot edit', 'Yoongi hot edit', 'Augustd', 'Augustd hot edit', 'Deachwita August', 'Suga with sword', 'Yoongi with sword', 'Yoongi dance', 'Suga dance', 'Yoongi sword dance']",2022-05-07 09:12:33+00:00,1221,145,,1,,PT26S,hd,FALSE,Saturday,0 days 00:00:26,33,26,2022,May,26
ns6kLL7UJnI,Twirl With BTS ♡♡,Taechwita 🔥🔥🔥 tae rapping 🔥🔥#bts#shorts#v,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-07 06:33:44+00:00,478,61,,2,,PT58S,hd,FALSE,Saturday,0 days 00:00:58,32,58,2022,May,58
hczJWwkIMM8,Twirl With BTS ♡♡,Baby RM 🥺🥺😂😂😂#bts#shorts#rm,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Taekook', 'Vkook', 'Kookmin', 'Jikook', 'Jinkook', 'Vmin', 'Bts Members Then And Now', 'Then and now', 'Then vs now', 'Now bts Members', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', '2020 BTS Members']",2022-05-07 04:03:54+00:00,472,60,,1,,PT37S,hd,FALSE,Saturday,0 days 00:00:37,46,37,2022,May,37
R_r5LOyaI90,Twirl With BTS ♡♡,Cheesy Taetae on Instagram😍😍😍#shorts#v#BTS,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'Kim namjoon', 'Kim seokjin', 'Jin', 'Jung ho seok', 'J hope', 'Suga', 'Min yoongi', 'Jimin', 'Taehyung', 'Bts Members', 'Bangtan sonyondan', 'Jeon jungkook', 'Jungkook', 'Jungkook and Jin then and now', 'Jungkook and jin', 'Jin and jk teasing each other', 'Jk and jin teasing', 'Teasing', 'Jk jin friendship', 'Love jk jin', 'Jk and jin funny moments', 'Funny video', 'Adorable jk and jin', 'Jk and jin adorable friendship', 'asmr food', 'jin rm', 'bts funny shorts', 'bts Song', 'bts Instagram reels', 'blackpink', 'bts 16 shots dance']",2022-05-06 14:02:30+00:00,3520,495,,5,,PT12S,hd,FALSE,Friday,0 days 00:00:12,32,12,2022,May,12
zewL-TlzEjQ,Twirl With BTS ♡♡,Poor Jinie🤣🤣🤣#BTS#shorts#jin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['#shorts', 'Bts', 'Taekook', 'bts dance', 'bts song', 'Ptd las vegas cocert', 'Cocert bts', 'Las Vegas', 'bts speech', 'jin in Las Vegas concert', 'jin HAND', 'jin injury', 'jin performance lv stage', 'jin and jhope', 'kim seokjin', 'seokjin', 'jhope', 'jin and hobi', 'jin crying', 'jin love army', 'bts jin', 'kdrama', 'make me a believer', 'Taekook ff']",2022-05-06 11:40:37+00:00,3265,326,,0,,PT7S,hd,FALSE,Friday,0 days 00:00:07,24,7,2022,May,7
